"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"David Cameron","Transcript of press conference in Prague","23 June 2011","https://www.gov.uk/government/speeches/transcript-of-press-conference-in-prague"
"David Cameron","Speech by Exchequer Secretary to the Treasury, David Gauke MP, at Oxford Centre for Business Taxation","8 March 2012","https://www.gov.uk/government/speeches/speech-by-exchequer-secretary-to-the-treasury-david-gauke-mp-at-oxford-centre-for-business-taxation"
"David Cameron","Empowering our nation, reaching our potential: the future of Scottish devolution","31 August 2011","https://www.gov.uk/government/speeches/empowering-our-nation-reaching-our-potential-the-future-of-scottish-devolution"
"David Cameron","Welsh Secretary speaks at CBI Wales infrastructure focussed event","7 March 2014","https://www.gov.uk/government/speeches/welsh-secretary-speaks-at-cbi-wales-infrastructure-focussed-event"
"David Cameron","General Affairs Council","15 October 2013","https://www.gov.uk/government/speeches/general-affairs-council"
"David Cameron","Speech by Exchequer Secretary to the Treasury, David Gauke MP, at Oxford Centre for Business Taxation","8 March 2012","https://www.gov.uk/government/speeches/speech-by-exchequer-secretary-to-the-treasury-david-gauke-mp-at-oxford-centre-for-business-taxation"
"David Cameron","Speech by the Exchequer Secretary to the Treasury, David Gauke MP: a competitive UK tax system","10 April 2013","https://www.gov.uk/government/speeches/speech-by-the-exchequer-secretary-to-the-treasury-david-gauke-mp-a-competitive-uk-tax-system"
"David Cameron","HMRC's annual conference for stakeholders: opening address","17 July 2014","https://www.gov.uk/government/speeches/hmrcs-annual-conference-for-stakeholders-opening-address"
"David Cameron","Great Britain: the best place in the world to do science","11 March 2014","https://www.gov.uk/government/speeches/great-britain-the-best-place-in-the-world-to-do-science"
"David Cameron","Wales in a Changing Union","11 March 2015","https://www.gov.uk/government/speeches/wales-in-a-changing-union"
"David Cameron","Government response to the interim report on salt supply and use","26 July 2010","https://www.gov.uk/government/speeches/government-response-to-the-interim-report-on-salt-supply-and-use"
"David Cameron","HMRC's annual conference for stakeholders: opening address","17 July 2014","https://www.gov.uk/government/speeches/hmrcs-annual-conference-for-stakeholders-opening-address"
"David Cameron","Laggan-Tormore launch ceremony","21 May 2010","https://www.gov.uk/government/speeches/laggan-tormore-launch-ceremony"
"David Cameron","Great Britain: the best place in the world to do science","11 March 2014","https://www.gov.uk/government/speeches/great-britain-the-best-place-in-the-world-to-do-science"
"David Cameron","Speech by Exchequer Secretary to the Treasury, David Gauke MP; at the Institute for Fiscal Studies conference","14 September 2012","https://www.gov.uk/government/speeches/speech-by-exchequer-secretary-to-the-treasury-david-gauke-mp-at-the-institute-for-fiscal-studies-conference"
"David Cameron","Edward Timpson: the government’s work in permanency","22 October 2014","https://www.gov.uk/government/speeches/edward-timpson-the-governments-work-in-permanency"
"David Cameron","Foreign Affairs Council and General Affairs Council","30 January 2013","https://www.gov.uk/government/speeches/foreign-affairs-council-and-general-affairs-council--3"
"David Cameron","Great Britain: the best place in the world to do science","11 March 2014","https://www.gov.uk/government/speeches/great-britain-the-best-place-in-the-world-to-do-science"
"David Cameron","CMA update: changes to the UK competition regime","26 September 2013","https://www.gov.uk/government/speeches/cma-update-changes-to-the-uk-competition-regime"
"David Cameron","Renewing the fight against whooping cough","19 July 2013","https://www.gov.uk/government/speeches/renewing-the-fight-against-whooping-cough"
"David Cameron","Foreign Affairs & Development Foreign Affairs Councils: 27-28 May","21 May 2013","https://www.gov.uk/government/speeches/foreign-affairs-development-foreign-affairs-councils-27-28-may"
"David Cameron","Foreign Affairs and General Affairs Councils: 11 March","7 March 2013","https://www.gov.uk/government/speeches/foreign-affairs-and-general-affairs-councils-11-march"
"David Cameron","Foreign Affairs Council: 22 July","17 July 2013","https://www.gov.uk/government/speeches/foreign-affairs-council-22-july"
"David Cameron","Foreign Affairs Council and General Affairs Council","18 December 2012","https://www.gov.uk/government/speeches/foreign-affairs-council-and-general-affairs-council--2"
"David Cameron","Speech to students of the Jakarta Defence Academy","16 January 2013","https://www.gov.uk/government/speeches/2013-01-16-speech-to-students-of-the-jakarta-defence-academy"
"David Cameron","Foreign Affairs Council: 22 July","17 July 2013","https://www.gov.uk/government/speeches/foreign-affairs-council-22-july"
"David Cameron","Foreign Affairs Council and General Affairs Council","30 January 2013","https://www.gov.uk/government/speeches/foreign-affairs-council-and-general-affairs-council--3"
"David Cameron","Government response to the interim report on salt supply and use","26 July 2010","https://www.gov.uk/government/speeches/government-response-to-the-interim-report-on-salt-supply-and-use"
"David Cameron","Bledisloe Memorial Lecture 2013 on science, technology and agriculture","31 October 2013","https://www.gov.uk/government/speeches/bledisloe-memorial-lecture-2013-on-science-technology-and-agriculture"
"David Cameron","Foreign Affairs Council and General Affairs Council","18 December 2012","https://www.gov.uk/government/speeches/foreign-affairs-council-and-general-affairs-council--2"
"David Cameron","Closing the achievement gap","5 March 2013","https://www.gov.uk/government/speeches/closing-the-achievement-gap"
"David Cameron","Foreign Affairs and General Affairs Councils: 11 March","7 March 2013","https://www.gov.uk/government/speeches/foreign-affairs-and-general-affairs-councils-11-march"
"David Cameron","Foreign Affairs Council and General Affairs Council","30 January 2013","https://www.gov.uk/government/speeches/foreign-affairs-council-and-general-affairs-council--3"
"David Cameron","Closing the achievement gap","5 March 2013","https://www.gov.uk/government/speeches/closing-the-achievement-gap"
"David Cameron","Great Britain: the best place in the world to do science","11 March 2014","https://www.gov.uk/government/speeches/great-britain-the-best-place-in-the-world-to-do-science"
"David Cameron","Northern Powerhouse: PM speech in Singapore","29 July 2015","https://www.gov.uk/government/speeches/northern-powerhouse-pm-speech-in-singapore"
"David Cameron","Governance “horror story”","1 November 2014","https://www.gov.uk/government/speeches/governance-horror-story"
"David Cameron","The First World War: the Commonwealth contribution","8 November 2013","https://www.gov.uk/government/speeches/the-first-world-war-the-commonwealth-contribution"
"David Cameron","Speech by David Gauke MP, Exchequer Secretary to the Treasury, at the Cross Atlantic and European Tax Symposium","9 September 2011","https://www.gov.uk/government/speeches/speech-by-david-gauke-mp-exchequer-secretary-to-the-treasury-at-the-cross-atlantic-and-european-tax-symposium"
"David Cameron","D-Day 70th anniversary commemoration","4 June 2014","https://www.gov.uk/government/speeches/d-day-70th-anniversary-commemoration"
"David Cameron","Fairer school funding","17 July 2014","https://www.gov.uk/government/speeches/fairer-school-funding"
"David Cameron","The First World War: the Commonwealth contribution","8 November 2013","https://www.gov.uk/government/speeches/the-first-world-war-the-commonwealth-contribution"
"David Cameron","Priorities of the next European Commission: A British perspective","13 May 2014","https://www.gov.uk/government/speeches/priorities-of-the-next-european-commission-a-british-perspective"
"David Cameron","Speech by David Gauke MP, Exchequer Secretary to the Treasury, at the Cross Atlantic and European Tax Symposium","9 September 2011","https://www.gov.uk/government/speeches/speech-by-david-gauke-mp-exchequer-secretary-to-the-treasury-at-the-cross-atlantic-and-european-tax-symposium"
"David Cameron","The Rt Hon Chris Huhne MP delivers speech at CBI climate change summit","17 November 2010","https://www.gov.uk/government/speeches/the-rt-hon-chris-huhne-mp-delivers-speech-at-cbi-climate-change-summit"
"David Cameron","64th Königswinter Conference","27 March 2014","https://www.gov.uk/government/speeches/64th-konigswinter-conference"
"David Cameron","Speech by the Chief Secretary to the Treasury, Rt Hon David Laws MP, on the OBR and spending announcements","17 May 2010","https://www.gov.uk/government/speeches/speech-by-the-chief-secretary-to-the-treasury-rt-hon-david-laws-mp-on-the-obr-and-spending-announcements"
"David Cameron","Speech by Exchequer Secretary to the Treasury, David Gauke MP: UK tax reform, a model for the US?","11 October 2012","https://www.gov.uk/government/speeches/speech-by-exchequer-secretary-to-the-treasury-david-gauke-mp-uk-tax-reform-a-model-for-the-us"
"David Cameron","The Scotsman Retail Business Summit","1 June 2010","https://www.gov.uk/government/speeches/the-scotsman-retail-business-summit"
"David Cameron","Speech by David Gauke MP, Exchequer Secretary to the Treasury, at the Cross Atlantic and European Tax Symposium","9 September 2011","https://www.gov.uk/government/speeches/speech-by-david-gauke-mp-exchequer-secretary-to-the-treasury-at-the-cross-atlantic-and-european-tax-symposium"
"David Cameron","D-Day 70th anniversary commemoration","4 June 2014","https://www.gov.uk/government/speeches/d-day-70th-anniversary-commemoration"
"David Cameron","The First World War: the Commonwealth contribution","8 November 2013","https://www.gov.uk/government/speeches/the-first-world-war-the-commonwealth-contribution"
"David Cameron","Local enterprise partnership network conference","26 April 2012","https://www.gov.uk/government/speeches/local-enterprise-partnership-network-conference"
"David Cameron","Leading the world in the new age of global science","30 June 2016","https://www.gov.uk/government/speeches/leading-the-world-in-the-new-age-of-global-science"
"David Cameron","UK Space Conference 2013","16 July 2013","https://www.gov.uk/government/speeches/uk-space-conference-2013"
"David Cameron","General, Foreign & Defence Foreign Affairs Councils: 22-23 April","25 April 2013","https://www.gov.uk/government/speeches/general-foreign-defence-foreign-affairs-councils-22-23-april"
