"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"Theresa May","Amanda Spielman's speech at the 2019 ASCL annual conference","16 March 2019","https://www.gov.uk/government/speeches/amanda-spielmans-speech-at-the-2019-ascl-annual-conference"
"Theresa May","Ruling the Waves: How to fight flooding in the 21st Century","20 March 2018","https://www.gov.uk/government/speeches/ruling-the-waves-how-to-fight-flooding-in-the-21st-century"
"Theresa May","Building a digital democracy and putting citizens needs first","11 November 2016","https://www.gov.uk/government/speeches/building-a-democracy-based-on-principles-of-mutual-respect-and-tolerance"
"Theresa May","Alok Sharma: the future of UK trade after Brexit","23 November 2016","https://www.gov.uk/government/speeches/alok-sharma-the-future-of-uk-trade-after-brexit"
"Theresa May","Obstacles to peace in Israel and Palestine","18 December 2018","https://www.gov.uk/government/speeches/obstacles-to-peace-in-israel-and-palestine"
"Theresa May","Farewell to Special Envoy and reflections on the political situation in Syria","20 December 2018","https://www.gov.uk/government/speeches/farewell-to-special-envoy-and-reflections-on-the-political-situation-in-syria"
"Theresa May","Preventing further conflict in Cameroon and the Lake Chad Basin","13 December 2018","https://www.gov.uk/government/speeches/preventing-further-conflict-in-cameroon-and-the-lake-chad-basin"
"Theresa May","A water industry that works for everyone","1 March 2018","https://www.gov.uk/government/speeches/a-water-industry-that-works-for-everyone"
"Theresa May","Ruling the Waves: How to fight flooding in the 21st Century","20 March 2018","https://www.gov.uk/government/speeches/ruling-the-waves-how-to-fight-flooding-in-the-21st-century"
"Theresa May","Address for Commonwealth Marine Economies Programme Workshop: Indian Ocean","5 December 2016","https://www.gov.uk/government/speeches/address-for-commonwealth-marine-economies-programme-workshop-indian-ocean"
"Theresa May","Obstacles to peace in Israel and Palestine","18 December 2018","https://www.gov.uk/government/speeches/obstacles-to-peace-in-israel-and-palestine"
"Theresa May","Addressing the long-standing causes of instability in the Sahel","15 November 2018","https://www.gov.uk/government/speeches/addressing-the-long-standing-causes-of-instability-in-the-sahel"
"Theresa May","Farewell to Special Envoy and reflections on the political situation in Syria","20 December 2018","https://www.gov.uk/government/speeches/farewell-to-special-envoy-and-reflections-on-the-political-situation-in-syria"
"Theresa May","A water industry that works for everyone","1 March 2018","https://www.gov.uk/government/speeches/a-water-industry-that-works-for-everyone"
"Theresa May","South Africa: The Art of a Nation","25 October 2016","https://www.gov.uk/government/speeches/south-africa-the-art-of-a-nation"
"Theresa May","The Communities Secretary’s speech at the CIPFA Conference 2019","10 July 2019","https://www.gov.uk/government/speeches/the-communities-secretarys-speech-at-the-cipfa-conference-2019"
"Theresa May","""All of our support needs to be in partnership with the people and governments of African countries""","28 July 2016","https://www.gov.uk/government/speeches/all-of-our-support-needs-to-be-in-partnership-with-the-people-and-governments-of-african-countries"
"Theresa May","3 million civilians at risk in Idlib","27 August 2018","https://www.gov.uk/government/speeches/3-million-civilians-at-risk-in-idlib"
"Theresa May","Chris Skidmore speaking at COGX","10 June 2019","https://www.gov.uk/government/speeches/chris-skidmore-speaking-at-cogx"
"Theresa May","Beyond Brexit: Britain and the global economy","20 July 2017","https://www.gov.uk/government/speeches/beyond-brexit-britain-and-the-global-economy"
"Theresa May","The Communities Secretary’s speech at the CIPFA Conference 2019","10 July 2019","https://www.gov.uk/government/speeches/the-communities-secretarys-speech-at-the-cipfa-conference-2019"
"Theresa May","Sajid Javid's speech at the National Planning Policy Framework conference","5 March 2018","https://www.gov.uk/government/speeches/sajid-javids-speech-at-the-national-planning-policy-framework-conference"
"Theresa May","Chief of the Defence Staff at Air Power Conference – 12 Jul 18","12 July 2018","https://www.gov.uk/government/speeches/chief-of-the-defence-staff-at-air-power-conference-12-jul-18"
"Theresa May","Coping with Russia","2 February 2017","https://www.gov.uk/government/speeches/coping-with-russia"
"Theresa May","Organisation for the Prohibition of Chemical Weapons 87th Executive Council session: statement on the Salisbury incident","13 March 2018","https://www.gov.uk/government/speeches/organisation-for-the-prohibition-of-chemical-weapons-87th-executive-council-session-statement-on-the-salisbury-incident"
"Theresa May","Government response to the 46th report of the Review Body on Doctors’ and Dentists’ Remuneration","24 July 2018","https://www.gov.uk/government/speeches/government-response-to-the-46th-report-of-the-review-body-on-doctors-and-dentists-remuneration"
"Theresa May","Global Britain, Global Hong Kong","16 March 2017","https://www.gov.uk/government/speeches/global-britain-global-hong-kong"
"Theresa May","Coping with Russia","2 February 2017","https://www.gov.uk/government/speeches/coping-with-russia"
"Theresa May","Airstrikes show we stand up for principle and civilised values: article by Boris Johnson","15 April 2018","https://www.gov.uk/government/speeches/airstrikes-show-we-stand-up-for-principle-and-civilised-values-article-by-boris-johnson"
"Theresa May","Secretary of State update to the House of Commons on EU negotiations.","5 September 2017","https://www.gov.uk/government/speeches/secretary-of-state-update-to-the-house-of-commons-on-eu-negotiations"
"Theresa May","""Today’s conditions in the Rakhine state do not yet allow for the safe, voluntary, and dignified return of refugees to their homes""","12 December 2017","https://www.gov.uk/government/speeches/todays-conditions-in-the-rakhine-state-do-not-yet-allow-for-the-safe-voluntary-and-dignified-return-of-refugees-to-their-homes"
"Theresa May","The use of chemical weapons in Syria cannot be allowed to go unchallenged","13 April 2018","https://www.gov.uk/government/speeches/the-use-of-chemical-weapons-cannot-be-allowed-to-go-unchallenged"
"Theresa May","Supporting a UN-led political solution in Yemen","14 April 2018","https://www.gov.uk/government/speeches/supporting-a-un-led-political-solution-in-yemen"
"Theresa May","UK Competition Law enforcement: the post-Brexit future","11 June 2019","https://www.gov.uk/government/speeches/uk-competition-law-enforcement-the-post-brexit-future"
"Theresa May","Democracy Launch Event speech","21 March 2018","https://www.gov.uk/government/speeches/democracy-launch-event-speech"
"Theresa May","My vision for Middle East peace between Israel and a new Palestinian state: article by Boris Johnson on the Balfour Declaration","30 October 2017","https://www.gov.uk/government/speeches/my-vision-for-middle-east-peace-between-israel-and-a-new-palestinian-state-article-by-boris-johnson-on-the-balfour-declaration"
"Theresa May","Foreign Secretary statement on his visit to Oman, Iran and the UAE","11 December 2017","https://www.gov.uk/government/speeches/foreign-secretary-statement-on-his-visit-to-oman-iran-and-the-uae"
"Theresa May","Pre-recess update on proposed Sky/Fox takeover","20 July 2017","https://www.gov.uk/government/speeches/pre-recess-update-on-proposed-skyfox-takeover"
"Theresa May","Annual Bar and Young Bar Conference 2018: David Gauke speech","24 November 2018","https://www.gov.uk/government/speeches/annual-bar-and-young-bar-conference-2018-david-gauke-speech"
"Theresa May","The importance of the sanctions regime in Sudan","17 January 2019","https://www.gov.uk/government/speeches/the-importance-of-the-sanctions-regime-in-sudan"
"Theresa May","Reaching a proportionate way forward on UN Security Council action on Kosovo","7 February 2019","https://www.gov.uk/government/speeches/reaching-a-proportionate-way-forward-on-un-security-council-action-on-kosovo"
"Theresa May","First Sea Lord’s defence and security lecture to the City of London","21 July 2016","https://www.gov.uk/government/speeches/first-sea-lords-defence-and-security-lecture-to-the-city-of-london"
"Theresa May","75th Anniversary of the Beveridge Report","7 December 2017","https://www.gov.uk/government/speeches/75th-anniversary-of-the-beveridge-report"
"Theresa May","Starting local, going global","20 July 2017","https://www.gov.uk/government/speeches/starting-local-going-global"
"Theresa May","""Peacekeeping should exist alongside both conflict prevention and peace-building work.""","6 April 2017","https://www.gov.uk/government/speeches/peacekeeping-should-exist-alongside-both-conflict-prevention-and-peace-building-work"
"Theresa May","""Today’s conditions in the Rakhine state do not yet allow for the safe, voluntary, and dignified return of refugees to their homes""","12 December 2017","https://www.gov.uk/government/speeches/todays-conditions-in-the-rakhine-state-do-not-yet-allow-for-the-safe-voluntary-and-dignified-return-of-refugees-to-their-homes"
"Theresa May","55th Special Session of OPCW Executive Council","5 July 2017","https://www.gov.uk/government/speeches/55th-special-session-of-opcw-executive-council"
"Theresa May","Queen Elizabeth II' 91st Birthday Celebrations held in Tanzania","14 June 2017","https://www.gov.uk/government/speeches/queen-elizabeth-ii-91st-birthday-celebrations-in-tanzania"
"Theresa May","Persecuted Christians around the world: Foreign Secretary's speech","16 January 2019","https://www.gov.uk/government/speeches/foreign-secretary-speech-on-christian-persecution-around-the-world"
"Theresa May","National Housing Federation Summit","20 September 2018","https://www.gov.uk/government/speeches/national-housing-federation-summit"
"Theresa May","Reaching a proportionate way forward on UN Security Council action on Kosovo","7 February 2019","https://www.gov.uk/government/speeches/reaching-a-proportionate-way-forward-on-un-security-council-action-on-kosovo"
"Theresa May","75th Anniversary of the Beveridge Report","7 December 2017","https://www.gov.uk/government/speeches/75th-anniversary-of-the-beveridge-report"
"Theresa May","Alison Blake's speech at Diplomatic Correspondent Association of Bangladesh (DCAB)","14 November 2016","https://www.gov.uk/government/speeches/dcab-talk-2016"
"Theresa May","Minister for Europe statement: attempted hacking of the OPCW by Russian military intelligence","4 October 2018","https://www.gov.uk/government/speeches/minister-for-europe-statement-attempted-hacking-of-the-opcw-by-russian-military-intelligence"
"Theresa May","Rob Wilson’s speech to the London Library Ambition sector forum","19 January 2017","https://www.gov.uk/government/speeches/rob-wilsons-speech-to-the-london-library-ambition-sector-forum"
"Theresa May","Lord Mayor's Banquet 2018: David Gauke’s speech","12 November 2018","https://www.gov.uk/government/speeches/lord-mayors-banquet-2018-david-gaukes-speech"
